# GXNew Probability Table: P(y|x,e)
# Format: Nu2 binary(y) binary(xi) error_state probability
# error_state: 0=Match, 1=Insertion, 2=Deletion, 3=Substitution
Nu2	binary(y)	binary(xi)	error_state	probability
8	00011010	101100	2	2.860821e-11
8	00011010	101100	3	2.860821e-11
8	00011010	110001	0	0.000000e+00
8	00011010	110001	1	0.000000e+00
8	00011010	110001	2	0.000000e+00
8	00011010	110001	3	0.000000e+00
8	00011010	110010	0	7.593626e-12
8	00011010	110010	1	1.084804e-12
8	00011010	110010	2	1.084804e-12
8	00011010	110010	3	1.084804e-12
8	00011010	110100	0	3.010179e-12
8	00011010	110100	1	4.300256e-13
8	00011010	110100	2	4.300256e-13
8	00011010	110100	3	4.300256e-13
8	00011011	001011	0	2.371127e-07
8	00011011	001011	1	3.387325e-08
8	00011011	001011	2	3.387325e-08
8	00011011	001011	3	3.387325e-08
8	00011011	001101	0	7.731727e-08
8	00011011	001101	1	1.104532e-08
8	00011011	001101	2	1.104532e-08
8	00011011	001101	3	1.104532e-08
8	00011011	001110	0	0.000000e+00
8	00011011	001110	1	0.000000e+00
8	00011011	001110	2	0.000000e+00
8	00011011	001110	3	0.000000e+00
8	00011011	010011	0	7.751147e-10
8	00011011	010011	1	1.107307e-10
8	00011011	010011	2	1.107307e-10
8	00011011	010011	3	1.107307e-10
8	00011011	010101	0	1.205074e-10
8	00011011	010101	1	1.721534e-11
8	00011011	010101	2	1.721534e-11
8	00011011	010101	3	1.721534e-11
8	00011011	010110	0	0.000000e+00
8	00011011	010110	1	0.000000e+00
8	00011011	010110	2	0.000000e+00
8	00011011	010110	3	0.000000e+00
8	00011011	011001	0	5.246678e-10
8	00011011	011001	1	7.495254e-11
8	00011011	011001	2	7.495254e-11
8	00011011	011001	3	7.495254e-11
8	00011011	011010	0	0.000000e+00
8	00011011	011010	1	0.000000e+00
8	00011011	011010	2	0.000000e+00
8	00011011	011010	3	0.000000e+00
8	00011011	011100	0	0.000000e+00
8	00011011	011100	1	0.000000e+00
8	00011011	011100	2	0.000000e+00
8	00011011	011100	3	0.000000e+00
8	00011011	100011	0	2.445260e-10
8	00011011	100011	1	3.493228e-11
8	00011011	100011	2	3.493228e-11
8	00011011	100011	3	3.493228e-11
8	00011011	100101	0	1.139461e-10
8	00011011	100101	1	1.627801e-11
8	00011011	100101	2	1.627801e-11
8	00011011	100101	3	1.627801e-11
8	00011011	100110	0	0.000000e+00
8	00011011	100110	1	0.000000e+00
8	00011011	100110	2	0.000000e+00
8	00011011	100110	3	0.000000e+00
8	00011011	101001	0	1.702017e-12
8	00011011	101001	1	2.431453e-13
8	00011011	101001	2	2.431453e-13
8	00011011	101001	3	2.431453e-13
8	00011011	101010	0	0.000000e+00
8	00011011	101010	1	0.000000e+00
8	00011011	101010	2	0.000000e+00
8	00011011	101010	3	0.000000e+00
8	00011011	101100	0	0.000000e+00
8	00011011	101100	1	0.000000e+00
8	00011011	101100	2	0.000000e+00
8	00011011	101100	3	0.000000e+00
8	00011011	110001	0	2.992624e-14
8	00011011	110001	1	4.275178e-15
8	00011011	110001	2	4.275178e-15
8	00011011	110001	3	4.275178e-15
8	00011011	110010	0	0.000000e+00
8	00011011	110010	1	0.000000e+00
8	00011011	110010	2	0.000000e+00
8	00011011	110010	3	0.000000e+00
8	00011011	110100	0	0.000000e+00
8	00011011	110100	1	0.000000e+00
8	00011011	110100	2	0.000000e+00
8	00011011	110100	3	0.000000e+00
8	00011100	001011	0	0.000000e+00
8	00011100	001011	1	0.000000e+00
8	00011100	001011	2	0.000000e+00
8	00011100	001011	3	0.000000e+00
8	00011100	001101	0	0.000000e+00
8	00011100	001101	1	0.000000e+00
8	00011100	001101	2	0.000000e+00
8	00011100	001101	3	0.000000e+00
8	00011100	001110	0	7.805959e-08
8	00011100	001110	1	1.115137e-08
8	00011100	001110	2	1.115137e-08
8	00011100	001110	3	1.115137e-08
8	00011100	010011	0	0.000000e+00
8	00011100	010011	1	0.000000e+00
8	00011100	010011	2	0.000000e+00
8	00011100	010011	3	0.000000e+00
8	00011100	010101	0	0.000000e+00
8	00011100	010101	1	0.000000e+00
8	00011100	010101	2	0.000000e+00
8	00011100	010101	3	0.000000e+00
8	00011100	010110	0	3.508660e-10
8	00011100	010110	1	5.012372e-11
8	00011100	010110	2	5.012372e-11
8	00011100	010110	3	5.012372e-11
8	00011100	011001	0	0.000000e+00
8	00011100	011001	1	0.000000e+00
8	00011100	011001	2	0.000000e+00
8	00011100	011001	3	0.000000e+00
8	00011100	011010	0	1.054826e-11
8	00011100	011010	1	1.506894e-12
8	00011100	011010	2	1.506894e-12
8	00011100	011010	3	1.506894e-12
8	00011100	011100	0	2.419560e-07
8	00011100	011100	1	3.456514e-08
8	00011100	011100	2	3.456514e-08
8	00011100	011100	3	3.456514e-08
8	00011100	100011	0	0.000000e+00
8	00011100	100011	1	0.000000e+00
8	00011100	100011	2	0.000000e+00
8	00011100	100011	3	0.000000e+00
8	00011100	100101	0	0.000000e+00
8	00011100	100101	1	0.000000e+00
8	00011100	100101	2	0.000000e+00
8	00011100	100101	3	0.000000e+00
8	00011100	100110	0	3.480424e-10
8	00011100	100110	1	4.972035e-11
8	00011100	100110	2	4.972035e-11
8	00011100	100110	3	4.972035e-11
8	00011100	101001	0	0.000000e+00
8	00011100	101001	1	0.000000e+00
8	00011100	101001	2	0.000000e+00
8	00011100	101001	3	0.000000e+00
8	00011100	101010	0	4.860979e-13
8	00011100	101010	1	6.944256e-14
8	00011100	101010	2	6.944256e-14
8	00011100	101010	3	6.944256e-14
8	00011100	101100	0	7.844448e-10
8	00011100	101100	1	1.120635e-10
8	00011100	101100	2	1.120635e-10
8	00011100	101100	3	1.120635e-10
8	00011100	110001	0	0.000000e+00
8	00011100	110001	1	0.000000e+00
8	00011100	110001	2	0.000000e+00
8	00011100	110001	3	0.000000e+00
8	00011100	110010	0	3.026700e-14
8	00011100	110010	1	4.323857e-15
8	00011100	110010	2	4.323857e-15
8	00011100	110010	3	4.323857e-15
8	00011100	110100	0	6.603673e-12
8	00011100	110100	1	9.433819e-13
8	00011100	110100	2	9.433819e-13
8	00011100	110100	3	9.433819e-13
8	00011101	001011	0	1.839995e-10
8	00011101	001011	1	2.628564e-11
8	00011101	001011	2	2.628564e-11
8	00011101	001011	3	2.628564e-11
8	00011101	001101	0	3.143616e-07
8	00011101	001101	1	4.490880e-08
8	00011101	001101	2	4.490880e-08
8	00011101	001101	3	4.490880e-08
8	00011101	001110	0	0.000000e+00
8	00011101	001110	1	0.000000e+00
8	00011101	001110	2	0.000000e+00
8	00011101	001110	3	0.000000e+00
8	00011101	010011	0	4.463851e-12
8	00011101	010011	1	6.376931e-13
8	00011101	010011	2	6.376931e-13
8	00011101	010011	3	6.376931e-13
8	00011101	010101	0	1.057007e-09
8	00011101	010101	1	1.510010e-10
8	00011101	010101	2	1.510010e-10
8	00011101	010101	3	1.510010e-10
8	00011101	010110	0	0.000000e+00
8	00011101	010110	1	0.000000e+00
8	00011101	010110	2	0.000000e+00
8	00011101	010110	3	0.000000e+00
8	00011101	011001	0	5.346681e-10
8	00011101	011001	1	7.638116e-11
8	00011101	011001	2	7.638116e-11
8	00011101	011001	3	7.638116e-11
8	00011101	011010	0	0.000000e+00
8	00011101	011010	1	0.000000e+00
8	00011101	011010	2	0.000000e+00
8	00011101	011010	3	0.000000e+00
8	00011101	011100	0	0.000000e+00
8	00011101	011100	1	0.000000e+00
8	00011101	011100	2	0.000000e+00
8	00011101	011100	3	0.000000e+00
8	00011101	100011	0	4.422311e-12
8	00011101	100011	1	6.317587e-13
8	00011101	100011	2	6.317587e-13
8	00011101	100011	3	6.317587e-13
8	00011101	100101	0	5.295939e-10
8	00011101	100101	1	7.565627e-11
8	00011101	100101	2	7.565627e-11
8	00011101	100101	3	7.565627e-11
8	00011101	100110	0	0.000000e+00
8	00011101	100110	1	0.000000e+00
8	00011101	100110	2	0.000000e+00
8	00011101	100110	3	0.000000e+00
8	00011101	101001	0	1.996937e-12
8	00011101	101001	1	2.852768e-13
8	00011101	101001	2	2.852768e-13
8	00011101	101001	3	2.852768e-13
8	00011101	101010	0	0.000000e+00
8	00011101	101010	1	0.000000e+00
8	00011101	101010	2	0.000000e+00
8	00011101	101010	3	0.000000e+00
8	00011101	101100	0	0.000000e+00
8	00011101	101100	1	0.000000e+00
8	00011101	101100	2	0.000000e+00
8	00011101	101100	3	0.000000e+00
8	00011101	110001	0	4.884826e-14
8	00011101	110001	1	6.978323e-15
8	00011101	110001	2	6.978323e-15
8	00011101	110001	3	6.978323e-15
8	00011101	110010	0	0.000000e+00
8	00011101	110010	1	0.000000e+00
8	00011101	110010	2	0.000000e+00
8	00011101	110010	3	0.000000e+00
8	00011101	110100	0	0.000000e+00
8	00011101	110100	1	0.000000e+00
8	00011101	110100	2	0.000000e+00
8	00011101	110100	3	0.000000e+00
8	00011110	001011	0	0.000000e+00
8	00011110	001011	1	0.000000e+00
8	00011110	001011	2	0.000000e+00
8	00011110	001011	3	0.000000e+00
8	00011110	001101	0	0.000000e+00
8	00011110	001101	1	0.000000e+00
8	00011110	001101	2	0.000000e+00
8	00011110	001101	3	0.000000e+00
8	00011110	001110	0	3.914831e-07
8	00011110	001110	1	5.592615e-08
8	00011110	001110	2	5.592615e-08
8	00011110	001110	3	5.592615e-08
8	00011110	010011	0	0.000000e+00
8	00011110	010011	1	0.000000e+00
8	00011110	010011	2	0.000000e+00
8	00011110	010011	3	0.000000e+00
8	00011110	010101	0	0.000000e+00
8	00011110	010101	1	0.000000e+00
8	00011110	010101	2	0.000000e+00
8	00011110	010101	3	0.000000e+00
8	00011110	010110	0	1.404408e-09
8	00011110	010110	1	2.006297e-10
8	00011110	010110	2	2.006297e-10
8	00011110	010110	3	2.006297e-10
8	00011110	011001	0	0.000000e+00
8	00011110	011001	1	0.000000e+00
8	00011110	011001	2	0.000000e+00
8	00011110	011001	3	0.000000e+00
8	00011110	011010	0	5.302817e-10
8	00011110	011010	1	7.575453e-11
8	00011110	011010	2	7.575453e-11
8	00011110	011010	3	7.575453e-11
8	00011110	011100	0	5.302351e-10
8	00011110	011100	1	7.574787e-11
8	00011110	011100	2	7.574787e-11
8	00011110	011100	3	7.574787e-11
8	00011110	100011	0	0.000000e+00
8	00011110	100011	1	0.000000e+00
8	00011110	100011	2	0.000000e+00
8	00011110	100011	3	0.000000e+00
8	00011110	100101	0	0.000000e+00
8	00011110	100101	1	0.000000e+00
8	00011110	100101	2	0.000000e+00
8	00011110	100101	3	0.000000e+00
8	00011110	100110	0	8.753041e-10
8	00011110	100110	1	1.250434e-10
8	00011110	100110	2	1.250434e-10
8	00011110	100110	3	1.250434e-10
8	00011110	101001	0	0.000000e+00
8	00011110	101001	1	0.000000e+00
8	00011110	101001	2	0.000000e+00
8	00011110	101001	3	0.000000e+00
8	00011110	101010	0	2.430950e-12
8	00011110	101010	1	3.472786e-13
8	00011110	101010	2	3.472786e-13
8	00011110	101010	3	3.472786e-13
8	00011110	101100	0	2.401327e-12
8	00011110	101100	1	3.430467e-13
8	00011110	101100	2	3.430467e-13
8	00011110	101100	3	3.430467e-13
8	00011110	110001	0	0.000000e+00
8	00011110	110001	1	0.000000e+00
8	00011110	110001	2	0.000000e+00
8	00011110	110001	3	0.000000e+00
8	00011110	110010	0	6.729654e-14
8	00011110	110010	1	9.613791e-15
8	00011110	110010	2	9.613791e-15
8	00011110	110010	3	9.613791e-15
8	00011110	110100	0	2.564965e-14
8	00011110	110100	1	3.664235e-15
8	00011110	110100	2	3.664235e-15
8	00011110	110100	3	3.664235e-15
8	00011111	001011	0	9.581079e-10
8	00011111	001011	1	1.368726e-10
8	00011111	001011	2	1.368726e-10
8	00011111	001011	3	1.368726e-10
8	00011111	001101	0	9.504287e-10
8	00011111	001101	1	1.357755e-10
8	00011111	001101	2	1.357755e-10
8	00011111	001101	3	1.357755e-10
8	00011111	001110	0	0.000000e+00
8	00011111	001110	1	0.000000e+00
8	00011111	001110	2	0.000000e+00
8	00011111	001110	3	0.000000e+00
8	00011111	010011	0	1.101616e-11
8	00011111	010011	1	1.573737e-12
8	00011111	010011	2	1.573737e-12
8	00011111	010011	3	1.573737e-12
8	00011111	010101	0	3.504514e-12
8	00011111	010101	1	5.006449e-13
8	00011111	010101	2	5.006449e-13
8	00011111	010101	3	5.006449e-13
8	00011111	010110	0	0.000000e+00
8	00011111	010110	1	0.000000e+00
8	00011111	010110	2	0.000000e+00
8	00011111	010110	3	0.000000e+00
8	00011111	011001	0	2.665640e-12
8	00011111	011001	1	3.808058e-13
8	00011111	011001	2	3.808058e-13
8	00011111	011001	3	3.808058e-13
8	00011111	011010	0	0.000000e+00
8	00011111	011010	1	0.000000e+00
8	00011111	011010	2	0.000000e+00
8	00011111	011010	3	0.000000e+00
8	00011111	011100	0	0.000000e+00
8	00011111	011100	1	0.000000e+00
8	00011111	011100	2	0.000000e+00
8	00011111	011100	3	0.000000e+00
8	00011111	100011	0	8.350701e-12
8	00011111	100011	1	1.192957e-12
8	00011111	100011	2	1.192957e-12
8	00011111	100011	3	1.192957e-12
8	00011111	100101	0	2.342934e-12
8	00011111	100101	1	3.347048e-13
8	00011111	100101	2	3.347048e-13
8	00011111	100101	3	3.347048e-13
8	00011111	100110	0	0.000000e+00
8	00011111	100110	1	0.000000e+00
8	00011111	100110	2	0.000000e+00
8	00011111	100110	3	0.000000e+00
8	00011111	101001	0	1.157885e-14
8	00011111	101001	1	1.654122e-15
8	00011111	101001	2	1.654122e-15
8	00011111	101001	3	1.654122e-15
8	00011111	101010	0	0.000000e+00
8	00011111	101010	1	0.000000e+00
8	00011111	101010	2	0.000000e+00
8	00011111	101010	3	0.000000e+00
8	00011111	101100	0	0.000000e+00
8	00011111	101100	1	0.000000e+00
8	00011111	101100	2	0.000000e+00
8	00011111	101100	3	0.000000e+00
8	00011111	110001	0	5.078748e-16
8	00011111	110001	1	7.255355e-17
8	00011111	110001	2	7.255355e-17
8	00011111	110001	3	7.255355e-17
8	00011111	110010	0	0.000000e+00
8	00011111	110010	1	0.000000e+00
8	00011111	110010	2	0.000000e+00
8	00011111	110010	3	0.000000e+00
8	00011111	110100	0	0.000000e+00
8	00011111	110100	1	0.000000e+00
8	00011111	110100	2	0.000000e+00
8	00011111	110100	3	0.000000e+00
8	00100000	001011	0	0.000000e+00
8	00100000	001011	1	0.000000e+00
8	00100000	001011	2	0.000000e+00
8	00100000	001011	3	0.000000e+00
8	00100000	001101	0	0.000000e+00
8	00100000	001101	1	0.000000e+00
8	00100000	001101	2	0.000000e+00
8	00100000	001101	3	0.000000e+00
8	00100000	001110	0	4.867900e-12
8	00100000	001110	1	6.954143e-13
8	00100000	001110	2	6.954143e-13
8	00100000	001110	3	6.954143e-13
8	00100000	010011	0	0.000000e+00
8	00100000	010011	1	0.000000e+00
8	00100000	010011	2	0.000000e+00
8	00100000	010011	3	0.000000e+00
8	00100000	010101	0	0.000000e+00
8	00100000	010101	1	0.000000e+00
8	00100000	010101	2	0.000000e+00
8	00100000	010101	3	0.000000e+00
8	00100000	010110	0	2.432140e-12
8	00100000	010110	1	3.474486e-13
8	00100000	010110	2	3.474486e-13
8	00100000	010110	3	3.474486e-13
8	00100000	011001	0	0.000000e+00
8	00100000	011001	1	0.000000e+00
8	00100000	011001	2	0.000000e+00
8	00100000	011001	3	0.000000e+00
8	00100000	011010	0	3.587143e-12
8	00100000	011010	1	5.124490e-13
8	00100000	011010	2	5.124490e-13
8	00100000	011010	3	5.124490e-13
8	00100000	011100	0	4.779626e-12
8	00100000	011100	1	6.828037e-13
8	00100000	011100	2	6.828037e-13
8	00100000	011100	3	6.828037e-13
8	00100000	100011	0	0.000000e+00
8	00100000	100011	1	0.000000e+00
8	00100000	100011	2	0.000000e+00
8	00100000	100011	3	0.000000e+00
8	00100000	100101	0	0.000000e+00
8	00100000	100101	1	0.000000e+00
8	00100000	100101	2	0.000000e+00
8	00100000	100101	3	0.000000e+00
8	00100000	100110	0	1.206211e-12
8	00100000	100110	1	1.723159e-13
8	00100000	100110	2	1.723159e-13
8	00100000	100110	3	1.723159e-13
8	00100000	101001	0	0.000000e+00
8	00100000	101001	1	0.000000e+00
8	00100000	101001	2	0.000000e+00
8	00100000	101001	3	0.000000e+00
8	00100000	101010	0	2.841967e-12
8	00100000	101010	1	4.059953e-13
8	00100000	101010	2	4.059953e-13
8	00100000	101010	3	4.059953e-13
8	00100000	101100	0	3.539903e-12
8	00100000	101100	1	5.057005e-13
8	00100000	101100	2	5.057005e-13
8	00100000	101100	3	5.057005e-13
8	00100000	110001	0	0.000000e+00
8	00100000	110001	1	0.000000e+00
8	00100000	110001	2	0.000000e+00
8	00100000	110001	3	0.000000e+00
8	00100000	110010	0	1.949261e-12
8	00100000	110010	1	2.784658e-13
8	00100000	110010	2	2.784658e-13
8	00100000	110010	3	2.784658e-13
8	00100000	110100	0	1.982666e-12
8	00100000	110100	1	2.832380e-13
8	00100000	110100	2	2.832380e-13
8	00100000	110100	3	2.832380e-13
8	00100001	001011	0	1.073785e-09
8	00100001	001011	1	1.533979e-10
8	00100001	001011	2	1.533979e-10
8	00100001	001011	3	1.533979e-10
8	00100001	001101	0	1.082054e-09
8	00100001	001101	1	1.545791e-10
8	00100001	001101	2	1.545791e-10
8	00100001	001101	3	1.545791e-10
8	00100001	001110	0	0.000000e+00
8	00100001	001110	1	0.000000e+00
8	00100001	001110	2	0.000000e+00
8	00100001	001110	3	0.000000e+00
8	00100001	010011	0	5.131849e-10
8	00100001	010011	1	7.331213e-11
8	00100001	010011	2	7.331213e-11
8	00100001	010011	3	7.331213e-11
8	00100001	010101	0	5.192021e-10
8	00100001	010101	1	7.417174e-11
8	00100001	010101	2	7.417174e-11
8	00100001	010101	3	7.417174e-11
8	00100001	010110	0	0.000000e+00
8	00100001	010110	1	0.000000e+00
8	00100001	010110	2	0.000000e+00
8	00100001	010110	3	0.000000e+00
8	00100001	011001	0	1.382427e-09
8	00100001	011001	1	1.974896e-10
8	00100001	011001	2	1.974896e-10
8	00100001	011001	3	1.974896e-10
8	00100001	011010	0	0.000000e+00
8	00100001	011010	1	0.000000e+00
8	00100001	011010	2	0.000000e+00
8	00100001	011010	3	0.000000e+00
8	00100001	011100	0	0.000000e+00
8	00100001	011100	1	0.000000e+00
8	00100001	011100	2	0.000000e+00
8	00100001	011100	3	0.000000e+00
8	00100001	100011	0	2.365559e-10
8	00100001	100011	1	3.379370e-11
8	00100001	100011	2	3.379370e-11
8	00100001	100011	3	3.379370e-11
8	00100001	100101	0	2.425615e-10
8	00100001	100101	1	3.465164e-11
8	00100001	100101	2	3.465164e-11
8	00100001	100101	3	3.465164e-11
8	00100001	100110	0	0.000000e+00
8	00100001	100110	1	0.000000e+00
8	00100001	100110	2	0.000000e+00
8	00100001	100110	3	0.000000e+00
8	00100001	101001	0	1.104584e-09
8	00100001	101001	1	1.577976e-10
8	00100001	101001	2	1.577976e-10
8	00100001	101001	3	1.577976e-10
8	00100001	101010	0	0.000000e+00
8	00100001	101010	1	0.000000e+00
8	00100001	101010	2	0.000000e+00
8	00100001	101010	3	0.000000e+00
8	00100001	101100	0	0.000000e+00
8	00100001	101100	1	0.000000e+00
8	00100001	101100	2	0.000000e+00
8	00100001	101100	3	0.000000e+00
8	00100001	110001	0	8.115512e-10
8	00100001	110001	1	1.159359e-10
8	00100001	110001	2	1.159359e-10
8	00100001	110001	3	1.159359e-10
8	00100001	110010	0	0.000000e+00
8	00100001	110010	1	0.000000e+00
8	00100001	110010	2	0.000000e+00
8	00100001	110010	3	0.000000e+00
8	00100001	110100	0	0.000000e+00
8	00100001	110100	1	0.000000e+00
8	00100001	110100	2	0.000000e+00
8	00100001	110100	3	0.000000e+00
8	00100010	001011	0	0.000000e+00
8	00100010	001011	1	0.000000e+00
8	00100010	001011	2	0.000000e+00
8	00100010	001011	3	0.000000e+00
8	00100010	001101	0	0.000000e+00
8	00100010	001101	1	0.000000e+00
8	00100010	001101	2	0.000000e+00
8	00100010	001101	3	0.000000e+00
8	00100010	001110	0	7.038281e-10
8	00100010	001110	1	1.005469e-10
8	00100010	001110	2	1.005469e-10
8	00100010	001110	3	1.005469e-10
8	00100010	010011	0	0.000000e+00
8	00100010	010011	1	0.000000e+00
8	00100010	010011	2	0.000000e+00
8	00100010	010011	3	0.000000e+00
8	00100010	010101	0	0.000000e+00
8	00100010	010101	1	0.000000e+00
8	00100010	010101	2	0.000000e+00
8	00100010	010101	3	0.000000e+00
8	00100010	010110	0	4.063232e-10
8	00100010	010110	1	5.804617e-11
8	00100010	010110	2	5.804617e-11
8	00100010	010110	3	5.804617e-11
8	00100010	011001	0	0.000000e+00
8	00100010	011001	1	0.000000e+00
8	00100010	011001	2	0.000000e+00
8	00100010	011001	3	0.000000e+00
8	00100010	011010	0	9.261659e-10
8	00100010	011010	1	1.323094e-10
8	00100010	011010	2	1.323094e-10
8	00100010	011010	3	1.323094e-10
8	00100010	011100	0	1.434415e-12
8	00100010	011100	1	2.049164e-13
8	00100010	011100	2	2.049164e-13
8	00100010	011100	3	2.049164e-13
8	00100010	100011	0	0.000000e+00
8	00100010	100011	1	0.000000e+00
8	00100010	100011	2	0.000000e+00
8	00100010	100011	3	0.000000e+00
8	00100010	100101	0	0.000000e+00
8	00100010	100101	1	0.000000e+00
8	00100010	100101	2	0.000000e+00
8	00100010	100101	3	0.000000e+00
8	00100010	100110	0	2.400314e-10
8	00100010	100110	1	3.429021e-11
8	00100010	100110	2	3.429021e-11
8	00100010	100110	3	3.429021e-11
8	00100010	101001	0	0.000000e+00
8	00100010	101001	1	0.000000e+00
8	00100010	101001	2	0.000000e+00
8	00100010	101001	3	0.000000e+00
8	00100010	101010	0	7.598910e-10
8	00100010	101010	1	1.085559e-10
8	00100010	101010	2	1.085559e-10
8	00100010	101010	3	1.085559e-10
8	00100010	101100	0	8.627454e-13
8	00100010	101100	1	1.232493e-13
8	00100010	101100	2	1.232493e-13
8	00100010	101100	3	1.232493e-13
8	00100010	110001	0	0.000000e+00
8	00100010	110001	1	0.000000e+00
8	00100010	110001	2	0.000000e+00
8	00100010	110001	3	0.000000e+00
8	00100010	110010	0	6.676737e-10
8	00100010	110010	1	9.538195e-11
8	00100010	110010	2	9.538195e-11
8	00100010	110010	3	9.538195e-11
8	00100010	110100	0	3.565194e-13
8	00100010	110100	1	5.093135e-14
8	00100010	110100	2	5.093135e-14
8	00100010	110100	3	5.093135e-14
8	00100011	001011	0	2.423443e-07
8	00100011	001011	1	3.462061e-08
8	00100011	001011	2	3.462061e-08
8	00100011	001011	3	3.462061e-08
8	00100011	001101	0	3.879541e-10
8	00100011	001101	1	5.542202e-11
8	00100011	001101	2	5.542202e-11
8	00100011	001101	3	5.542202e-11
8	00100011	001110	0	0.000000e+00
8	00100011	001110	1	0.000000e+00
8	00100011	001110	2	0.000000e+00
8	00100011	001110	3	0.000000e+00
8	00100011	010011	0	1.548623e-07
8	00100011	010011	1	2.212319e-08
8	00100011	010011	2	2.212319e-08
8	00100011	010011	3	2.212319e-08
8	00100011	010101	0	1.204900e-10
8	00100011	010101	1	1.721286e-11
8	00100011	010101	2	1.721286e-11
8	00100011	010101	3	1.721286e-11
8	00100011	010110	0	0.000000e+00
8	00100011	010110	1	0.000000e+00
8	00100011	010110	2	0.000000e+00
8	00100011	010110	3	0.000000e+00
8	00100011	011001	0	4.598235e-10
8	00100011	011001	1	6.568907e-11
8	00100011	011001	2	6.568907e-11
8	00100011	011001	3	6.568907e-11
8	00100011	011010	0	0.000000e+00
8	00100011	011010	1	0.000000e+00
8	00100011	011010	2	0.000000e+00
8	00100011	011010	3	0.000000e+00
8	00100011	011100	0	0.000000e+00
8	00100011	011100	1	0.000000e+00
8	00100011	011100	2	0.000000e+00
8	00100011	011100	3	0.000000e+00
8	00100011	100011	0	1.084533e-07
8	00100011	100011	1	1.549333e-08
8	00100011	100011	2	1.549333e-08
8	00100011	100011	3	1.549333e-08
8	00100011	100101	0	7.224566e-12
8	00100011	100101	1	1.032081e-12
8	00100011	100101	2	1.032081e-12
8	00100011	100101	3	1.032081e-12
8	00100011	100110	0	0.000000e+00
8	00100011	100110	1	0.000000e+00
8	00100011	100110	2	0.000000e+00
8	00100011	100110	3	0.000000e+00
8	00100011	101001	0	3.475153e-10
8	00100011	101001	1	4.964505e-11
8	00100011	101001	2	4.964505e-11
8	00100011	101001	3	4.964505e-11
8	00100011	101010	0	0.000000e+00
8	00100011	101010	1	0.000000e+00
8	00100011	101010	2	0.000000e+00
8	00100011	101010	3	0.000000e+00
8	00100011	101100	0	0.000000e+00
8	00100011	101100	1	0.000000e+00
8	00100011	101100	2	0.000000e+00
8	00100011	101100	3	0.000000e+00
8	00100011	110001	0	1.458033e-10
8	00100011	110001	1	2.082905e-11
8	00100011	110001	2	2.082905e-11
8	00100011	110001	3	2.082905e-11
8	00100011	110010	0	0.000000e+00
8	00100011	110010	1	0.000000e+00
8	00100011	110010	2	0.000000e+00
8	00100011	110010	3	0.000000e+00
8	00100011	110100	0	0.000000e+00
8	00100011	110100	1	0.000000e+00
8	00100011	110100	2	0.000000e+00
8	00100011	110100	3	0.000000e+00
8	00100100	001011	0	0.000000e+00
8	00100100	001011	1	0.000000e+00
8	00100100	001011	2	0.000000e+00
8	00100100	001011	3	0.000000e+00
8	00100100	001101	0	0.000000e+00
8	00100100	001101	1	0.000000e+00
8	00100100	001101	2	0.000000e+00
8	00100100	001101	3	0.000000e+00
8	00100100	001110	0	3.814373e-10
8	00100100	001110	1	5.449105e-11
8	00100100	001110	2	5.449105e-11
8	00100100	001110	3	5.449105e-11
8	00100100	010011	0	0.000000e+00
8	00100100	010011	1	0.000000e+00
8	00100100	010011	2	0.000000e+00
8	00100100	010011	3	0.000000e+00
8	00100100	010101	0	0.000000e+00
8	00100100	010101	1	0.000000e+00
8	00100100	010101	2	0.000000e+00
8	00100100	010101	3	0.000000e+00
8	00100100	010110	0	3.359764e-10
8	00100100	010110	1	4.799663e-11
8	00100100	010110	2	4.799663e-11
8	00100100	010110	3	4.799663e-11
8	00100100	011001	0	0.000000e+00
8	00100100	011001	1	0.000000e+00
8	00100100	011001	2	0.000000e+00
8	00100100	011001	3	0.000000e+00
8	00100100	011010	0	2.257121e-10
8	00100100	011010	1	3.224458e-11
8	00100100	011010	2	3.224458e-11
8	00100100	011010	3	3.224458e-11
8	00100100	011100	0	5.265466e-10
8	00100100	011100	1	7.522095e-11
8	00100100	011100	2	7.522095e-11
8	00100100	011100	3	7.522095e-11
8	00100100	100011	0	0.000000e+00
8	00100100	100011	1	0.000000e+00
8	00100100	100011	2	0.000000e+00
8	00100100	100011	3	0.000000e+00
8	00100100	100101	0	0.000000e+00
8	00100100	100101	1	0.000000e+00
8	00100100	100101	2	0.000000e+00
8	00100100	100101	3	0.000000e+00
8	00100100	100110	0	2.357677e-10
8	00100100	100110	1	3.368110e-11
8	00100100	100110	2	3.368110e-11
8	00100100	100110	3	3.368110e-11
8	00100100	101001	0	0.000000e+00
8	00100100	101001	1	0.000000e+00
8	00100100	101001	2	0.000000e+00
8	00100100	101001	3	0.000000e+00
8	00100100	101010	0	1.146687e-10
8	00100100	101010	1	1.638124e-11
8	00100100	101010	2	1.638124e-11
8	00100100	101010	3	1.638124e-11
8	00100100	101100	0	4.714628e-10
8	00100100	101100	1	6.735183e-11
8	00100100	101100	2	6.735183e-11
8	00100100	101100	3	6.735183e-11
8	00100100	110001	0	0.000000e+00
8	00100100	110001	1	0.000000e+00
8	00100100	110001	2	0.000000e+00
8	00100100	110001	3	0.000000e+00
8	00100100	110010	0	1.446680e-10
8	00100100	110010	1	2.066685e-11
8	00100100	110010	2	2.066685e-11
8	00100100	110010	3	2.066685e-11
8	00100100	110100	0	5.234748e-10
