# GENew Probability Table: P(e_(i+1)v|...)
# Format: Nu2 binary(y) binary(xi) error_state probability
# error_state: 0=Match, 1=Insertion, 2=Deletion, 3=Substitution
Nu2	binary(y)	binary(xi)	error_state	probability
7	1000101	011010	2	1.489891e-14
7	1000101	011010	3	4.051046e-16
7	1000101	011100	0	0.000000e+00
7	1000101	011100	1	1.114205e-17
7	1000101	011100	2	0.000000e+00
7	1000101	011100	3	3.427017e-14
7	1000101	100011	0	5.220889e-06
7	1000101	100011	1	4.996242e-08
7	1000101	100011	2	2.611135e-12
7	1000101	100011	3	0.000000e+00
7	1000101	100101	0	1.570380e-05
7	1000101	100101	1	2.787698e-12
7	1000101	100101	2	7.371142e-15
7	1000101	100101	3	0.000000e+00
7	1000101	100110	0	0.000000e+00
7	1000101	100110	1	3.352659e-09
7	1000101	100110	2	3.843937e-12
7	1000101	100110	3	1.384420e-10
7	1000101	101001	0	3.744779e-09
7	1000101	101001	1	2.567981e-13
7	1000101	101001	2	1.496618e-15
7	1000101	101001	3	0.000000e+00
7	1000101	101010	0	0.000000e+00
7	1000101	101010	1	3.352470e-09
7	1000101	101010	2	1.339578e-12
7	1000101	101010	3	6.902574e-12
7	1000101	101100	0	0.000000e+00
7	1000101	101100	1	1.878031e-13
7	1000101	101100	2	4.087804e-17
7	1000101	101100	3	7.091347e-11
7	1000101	110001	0	3.654943e-09
7	1000101	110001	1	2.579149e-13
7	1000101	110001	2	1.662923e-17
7	1000101	110001	3	0.000000e+00
7	1000101	110010	0	0.000000e+00
7	1000101	110010	1	3.352660e-09
7	1000101	110010	2	1.477167e-14
7	1000101	110010	3	6.894777e-12
7	1000101	110100	0	0.000000e+00
7	1000101	110100	1	1.804780e-14
7	1000101	110100	2	2.972811e-17
7	1000101	110100	3	7.055030e-11
7	1000110	001011	0	0.000000e+00
7	1000110	001011	1	2.360844e-12
7	1000110	001011	2	2.183746e-17
7	1000110	001011	3	3.804668e-14
7	1000110	001101	0	0.000000e+00
7	1000110	001101	1	1.726653e-16
7	1000110	001101	2	2.586803e-12
7	1000110	001101	3	3.052816e-14
7	1000110	001110	0	3.651147e-09
7	1000110	001110	1	1.759351e-16
7	1000110	001110	2	2.890013e-15
7	1000110	001110	3	0.000000e+00
7	1000110	010011	0	0.000000e+00
7	1000110	010011	1	2.528846e-11
7	1000110	010011	2	0.000000e+00
7	1000110	010011	3	8.481778e-14
7	1000110	010101	0	0.000000e+00
7	1000110	010101	1	2.225232e-16
7	1000110	010101	2	2.013178e-15
7	1000110	010101	3	3.395349e-14
7	1000110	010110	0	4.060579e-09
7	1000110	010110	1	1.839904e-16
7	1000110	010110	2	0.000000e+00
7	1000110	010110	3	0.000000e+00
7	1000110	011001	0	0.000000e+00
7	1000110	011001	1	1.728074e-16
7	1000110	011001	2	1.025856e-17
7	1000110	011001	3	2.588483e-17
7	1000110	011010	0	6.108407e-13
7	1000110	011010	1	1.918015e-15
7	1000110	011010	2	0.000000e+00
7	1000110	011010	3	0.000000e+00
7	1000110	011100	0	2.176823e-14
7	1000110	011100	1	1.168134e-18
7	1000110	011100	2	1.490642e-14
7	1000110	011100	3	0.000000e+00
7	1000110	100011	0	0.000000e+00
7	1000110	100011	1	4.892166e-06
7	1000110	100011	2	1.292785e-16
7	1000110	100011	3	1.583280e-08
7	1000110	100101	0	0.000000e+00
7	1000110	100101	1	2.528767e-11
7	1000110	100101	2	6.403558e-12
7	1000110	100101	3	1.323639e-10
7	1000110	100110	0	1.570698e-05
7	1000110	100110	1	3.423790e-11
7	1000110	100110	2	1.019679e-14
7	1000110	100110	3	0.000000e+00
7	1000110	101001	0	0.000000e+00
7	1000110	101001	1	2.360277e-12
7	1000110	101001	2	1.427650e-15
7	1000110	101001	3	1.332001e-13
7	1000110	101010	0	7.281693e-09
7	1000110	101010	1	3.423791e-11
7	1000110	101010	2	1.232080e-17
7	1000110	101010	3	0.000000e+00
7	1000110	101100	0	4.663780e-11
7	1000110	101100	1	2.081209e-14
7	1000110	101100	2	1.354532e-12
7	1000110	101100	3	0.000000e+00
7	1000110	110001	0	0.000000e+00
7	1000110	110001	1	2.423379e-12
7	1000110	110001	2	1.815035e-16
7	1000110	110001	3	1.250215e-13
7	1000110	110010	0	7.192126e-09
7	1000110	110010	1	3.423985e-11
7	1000110	110010	2	0.000000e+00
7	1000110	110010	3	0.000000e+00
7	1000110	110100	0	4.347595e-11
7	1000110	110100	1	1.912093e-15
7	1000110	110100	2	3.006532e-14
7	1000110	110100	3	0.000000e+00
7	1000111	001011	0	3.220077e-11
7	1000111	001011	1	2.360844e-12
7	1000111	001011	2	1.877293e-15
7	1000111	001011	3	0.000000e+00
7	1000111	001101	0	2.639383e-12
7	1000111	001101	1	1.726653e-16
7	1000111	001101	2	2.890013e-15
7	1000111	001101	3	0.000000e+00
7	1000111	001110	0	0.000000e+00
7	1000111	001110	1	1.759351e-16
7	1000111	001110	2	2.586803e-12
7	1000111	001110	3	4.087205e-12
7	1000111	010011	0	5.663798e-11
7	1000111	010011	1	2.528846e-11
7	1000111	010011	2	1.022462e-17
7	1000111	010011	3	0.000000e+00
7	1000111	010101	0	2.784741e-12
7	1000111	010101	1	2.225232e-16
7	1000111	010101	2	0.000000e+00
7	1000111	010101	3	0.000000e+00
7	1000111	010110	0	0.000000e+00
7	1000111	010110	1	1.839904e-16
7	1000111	010110	2	2.013178e-15
7	1000111	010110	3	4.545702e-12
7	1000111	011001	0	3.845632e-15
7	1000111	011001	1	1.728074e-16
7	1000111	011001	2	0.000000e+00
7	1000111	011001	3	0.000000e+00
7	1000111	011010	0	0.000000e+00
7	1000111	011010	1	1.918015e-15
7	1000111	011010	2	1.025856e-17
7	1000111	011010	3	8.428476e-16
7	1000111	011100	0	0.000000e+00
7	1000111	011100	1	1.168134e-18
7	1000111	011100	2	1.665552e-17
7	1000111	011100	3	2.560615e-16
7	1000111	100011	0	1.044262e-05
7	1000111	100011	1	4.892166e-06
7	1000111	100011	2	5.151330e-14
7	1000111	100011	3	0.000000e+00
7	1000111	100101	0	1.118448e-08
7	1000111	100101	1	2.528767e-11
7	1000111	100101	2	1.019679e-14
7	1000111	100101	3	0.000000e+00
7	1000111	100110	0	0.000000e+00
7	1000111	100110	1	3.423790e-11
7	1000111	100110	2	6.403558e-12
7	1000111	100110	3	1.758630e-08
7	1000111	101001	0	4.168813e-11
7	1000111	101001	1	2.360277e-12
7	1000111	101001	2	1.232080e-17
7	1000111	101001	3	0.000000e+00
7	1000111	101010	0	0.000000e+00
7	1000111	101010	1	3.423791e-11
7	1000111	101010	2	1.427650e-15
7	1000111	101010	3	1.099045e-11
7	1000111	101100	0	0.000000e+00
7	1000111	101100	1	2.081209e-14
7	1000111	101100	2	1.525175e-15
7	1000111	101100	3	5.375969e-13
7	1000111	110001	0	4.101984e-11
7	1000111	110001	1	2.423379e-12
7	1000111	110001	2	0.000000e+00
7	1000111	110001	3	0.000000e+00
7	1000111	110010	0	0.000000e+00
7	1000111	110010	1	3.423985e-11
7	1000111	110010	2	1.815035e-16
7	1000111	110010	3	1.089034e-11
7	1000111	110100	0	0.000000e+00
7	1000111	110100	1	1.912093e-15
7	1000111	110100	2	4.583339e-17
7	1000111	110100	3	5.276176e-13
7	1001000	001011	0	0.000000e+00
7	1001000	001011	1	1.503028e-17
7	1001000	001011	2	3.917274e-15
7	1001000	001011	3	4.407225e-11
7	1001000	001101	0	0.000000e+00
7	1001000	001101	1	2.475890e-14
7	1001000	001101	2	1.474001e-14
7	1001000	001101	3	4.051650e-12
7	1001000	001110	0	2.700636e-11
7	1001000	001110	1	1.688910e-15
7	1001000	001110	2	4.381986e-17
7	1001000	001110	3	0.000000e+00
7	1001000	010011	0	0.000000e+00
7	1001000	010011	1	1.122119e-15
7	1001000	010011	2	1.444461e-15
7	1001000	010011	3	4.657980e-16
7	1001000	010101	0	0.000000e+00
7	1001000	010101	1	2.576209e-13
7	1001000	010101	2	8.862166e-16
7	1001000	010101	3	8.190315e-14
7	1001000	010110	0	3.079597e-13
7	1001000	010110	1	1.732961e-14
7	1001000	010110	2	1.078792e-17
7	1001000	010110	3	0.000000e+00
7	1001000	011001	0	0.000000e+00
7	1001000	011001	1	1.522886e-17
7	1001000	011001	2	2.873130e-15
7	1001000	011001	3	4.518762e-12
7	1001000	011010	0	2.766127e-12
7	1001000	011010	1	1.032671e-16
7	1001000	011010	2	0.000000e+00
7	1001000	011010	3	0.000000e+00
7	1001000	011100	0	3.167812e-12
7	1001000	011100	1	1.878146e-13
7	1001000	011100	2	1.794797e-17
7	1001000	011100	3	0.000000e+00
7	1001000	100011	0	0.000000e+00
7	1001000	100011	1	2.789910e-12
7	1001000	100011	2	3.919159e-15
7	1001000	100011	3	4.520022e-11
7	1001000	100101	0	0.000000e+00
7	1001000	100101	1	4.996241e-08
7	1001000	100101	2	2.352970e-14
7	1001000	100101	3	1.582487e-08
7	1001000	100110	0	5.941145e-08
7	1001000	100110	1	3.352407e-09
7	1001000	100110	2	5.436903e-17
7	1001000	100110	3	0.000000e+00
7	1001000	101001	0	0.000000e+00
7	1001000	101001	1	2.576248e-13
7	1001000	101001	2	5.136805e-12
7	1001000	101001	3	1.174229e-08
7	1001000	101010	0	7.190942e-09
7	1001000	101010	1	3.765394e-13
7	1001000	101010	2	7.777856e-15
7	1001000	101010	3	0.000000e+00
7	1001000	101100	0	1.436023e-08
7	1001000	101100	1	3.352532e-09
7	1001000	101100	2	2.939585e-14
7	1001000	101100	3	0.000000e+00
7	1001000	110001	0	0.000000e+00
7	1001000	110001	1	2.477047e-14
7	1001000	110001	2	4.615791e-14
7	1001000	110001	3	4.167425e-12
7	1001000	110010	0	2.842957e-12
7	1001000	110010	1	1.432662e-13
7	1001000	110010	2	5.227181e-17
7	1001000	110010	3	0.000000e+00
7	1001000	110100	0	7.152093e-09
7	1001000	110100	1	3.352534e-09
7	1001000	110100	2	4.947556e-17
7	1001000	110100	3	0.000000e+00
7	1001001	001011	0	3.612383e-09
7	1001001	001011	1	1.503028e-17
7	1001001	001011	2	2.589047e-12
7	1001001	001011	3	0.000000e+00
7	1001001	001101	0	3.617431e-09
7	1001001	001101	1	2.475890e-14
7	1001001	001101	2	4.381986e-17
7	1001001	001101	3	0.000000e+00
7	1001001	001110	0	0.000000e+00
7	1001001	001110	1	1.688910e-15
7	1001001	001110	2	1.474001e-14
7	1001001	001110	3	3.292268e-13
7	1001001	010011	0	1.086492e-13
7	1001001	010011	1	1.122119e-15
7	1001001	010011	2	1.293222e-12
7	1001001	010011	3	0.000000e+00
7	1001001	010101	0	5.408165e-11
7	1001001	010101	1	2.576209e-13
7	1001001	010101	2	1.078792e-17
7	1001001	010101	3	0.000000e+00
7	1001001	010110	0	0.000000e+00
7	1001001	010110	1	1.732961e-14
7	1001001	010110	2	8.862166e-16
7	1001001	010110	3	9.315396e-16
7	1001001	011001	0	4.036526e-09
7	1001001	011001	1	1.522886e-17
7	1001001	011001	2	0.000000e+00
7	1001001	011001	3	0.000000e+00
7	1001001	011010	0	0.000000e+00
7	1001001	011010	1	1.032671e-16
7	1001001	011010	2	2.873130e-15
7	1001001	011010	3	3.374710e-14
7	1001001	011100	0	0.000000e+00
7	1001001	011100	1	1.878146e-13
7	1001001	011100	2	0.000000e+00
7	1001001	011100	3	3.705303e-15
7	1001001	100011	0	4.040173e-09
7	1001001	100011	1	2.789910e-12
7	1001001	100011	2	2.598951e-12
7	1001001	100011	3	0.000000e+00
7	1001001	100101	0	1.043554e-05
7	1001001	100101	1	4.996241e-08
7	1001001	100101	2	5.436903e-17
7	1001001	100101	3	0.000000e+00
7	1001001	100110	0	0.000000e+00
7	1001001	100110	1	3.352407e-09
7	1001001	100110	2	2.352970e-14
7	1001001	100110	3	1.770240e-10
7	1001001	101001	0	1.048915e-05
7	1001001	101001	1	2.576248e-13
7	1001001	101001	2	7.777856e-15
7	1001001	101001	3	0.000000e+00
7	1001001	101010	0	0.000000e+00
7	1001001	101010	1	3.765394e-13
7	1001001	101010	2	5.136805e-12
7	1001001	101010	3	8.770133e-11
7	1001001	101100	0	0.000000e+00
7	1001001	101100	1	3.352532e-09
7	1001001	101100	2	8.704277e-17
7	1001001	101100	3	1.891469e-11
7	1001001	110001	0	3.720854e-09
7	1001001	110001	1	2.477047e-14
7	1001001	110001	2	5.227181e-17
7	1001001	110001	3	0.000000e+00
7	1001001	110010	0	0.000000e+00
7	1001001	110010	1	1.432662e-13
7	1001001	110010	2	4.615791e-14
7	1001001	110010	3	3.182887e-14
7	1001001	110100	0	0.000000e+00
7	1001001	110100	1	3.352534e-09
7	1001001	110100	2	0.000000e+00
7	1001001	110100	3	1.084542e-11
7	1001010	001011	0	0.000000e+00
7	1001010	001011	1	6.375968e-14
7	1001010	001011	2	2.489112e-15
7	1001010	001011	3	5.901326e-09
7	1001010	001101	0	0.000000e+00
7	1001010	001101	1	2.424387e-12
7	1001010	001101	2	1.308495e-12
7	1001010	001101	3	3.341233e-13
7	1001010	001110	0	3.614940e-09
7	1001010	001110	1	1.800580e-16
7	1001010	001110	2	1.471983e-15
7	1001010	001110	3	0.000000e+00
7	1001010	010011	0	0.000000e+00
7	1001010	010011	1	6.317697e-14
7	1001010	010011	2	1.081347e-17
7	1001010	010011	3	6.140757e-14
7	1001010	010101	0	0.000000e+00
7	1001010	010101	1	2.522544e-11
7	1001010	010101	2	1.293208e-12
7	1001010	010101	3	5.186725e-14
7	1001010	010110	0	2.753552e-11
7	1001010	010110	1	1.924756e-15
7	1001010	010110	2	1.444436e-15
7	1001010	010110	3	0.000000e+00
7	1001010	011001	0	0.000000e+00
7	1001010	011001	1	1.539533e-15
7	1001010	011001	2	9.984808e-16
7	1001010	011001	3	3.375014e-14
7	1001010	011010	0	4.036524e-09
7	1001010	011010	1	1.937284e-18
7	1001010	011010	2	0.000000e+00
7	1001010	011010	3	0.000000e+00
7	1001010	011100	0	2.211967e-13
7	1001010	011100	1	1.918101e-15
7	1001010	011100	2	1.892597e-15
7	1001010	011100	3	0.000000e+00
7	1001010	100011	0	0.000000e+00
7	1001010	100011	1	2.528782e-11
7	1001010	100011	2	2.459606e-15
7	1001010	100011	3	5.908890e-09
7	1001010	100101	0	0.000000e+00
7	1001010	100101	1	4.892166e-06
7	1001010	100101	2	1.339376e-12
7	1001010	100101	3	1.005539e-08
7	1001010	100110	0	5.274118e-06
7	1001010	100110	1	3.731301e-10
7	1001010	100110	2	1.513923e-15
7	1001010	100110	3	0.000000e+00
7	1001010	101001	0	0.000000e+00
7	1001010	101001	1	2.535189e-11
7	1001010	101001	2	2.577199e-12
7	1001010	101001	3	8.774710e-11
7	1001010	101010	0	1.048913e-05
7	1001010	101010	1	2.191857e-14
7	1001010	101010	2	4.952227e-15
7	1001010	101010	3	0.000000e+00
7	1001010	101100	0	3.631737e-09
7	1001010	101100	1	3.423854e-11
7	1001010	101100	2	2.589002e-12
7	1001010	101100	3	0.000000e+00
7	1001010	110001	0	0.000000e+00
7	1001010	110001	1	2.424581e-12
7	1001010	110001	2	9.347984e-16
7	1001010	110001	3	3.624629e-14
7	1001010	110010	0	3.718543e-09
7	1001010	110010	1	4.124603e-15
7	1001010	110010	2	0.000000e+00
7	1001010	110010	3	0.000000e+00
7	1001010	110100	0	3.577774e-09
7	1001010	110100	1	3.423855e-11
7	1001010	110100	2	4.527259e-14
7	1001010	110100	3	0.000000e+00
7	1001011	001011	0	5.271546e-06
7	1001011	001011	1	6.375968e-14
7	1001011	001011	2	1.295292e-12
7	1001011	001011	3	0.000000e+00
7	1001011	001101	0	2.963253e-11
7	1001011	001101	1	2.424387e-12
7	1001011	001101	2	1.471983e-15
7	1001011	001101	3	0.000000e+00
7	1001011	001110	0	0.000000e+00
7	1001011	001110	1	1.800580e-16
7	1001011	001110	2	1.308495e-12
7	1001011	001110	3	4.046754e-12
7	1001011	010011	0	5.485204e-11
7	1001011	010011	1	6.317697e-14
7	1001011	010011	2	8.995937e-16
7	1001011	010011	3	0.000000e+00
7	1001011	010101	0	2.698944e-11
7	1001011	010101	1	2.522544e-11
7	1001011	010101	2	1.444436e-15
7	1001011	010101	3	0.000000e+00
7	1001011	010110	0	0.000000e+00
7	1001011	010110	1	1.924756e-15
7	1001011	010110	2	1.293208e-12
7	1001011	010110	3	3.096743e-14
7	1001011	011001	0	2.767617e-12
7	1001011	011001	1	1.539533e-15
7	1001011	011001	2	0.000000e+00
7	1001011	011001	3	0.000000e+00
7	1001011	011010	0	0.000000e+00
7	1001011	011010	1	1.937284e-18
7	1001011	011010	2	9.984808e-16
7	1001011	011010	3	4.518759e-12
7	1001011	011100	0	0.000000e+00
7	1001011	011100	1	1.918101e-15
7	1001011	011100	2	0.000000e+00
7	1001011	011100	3	6.381675e-16
7	1001011	100011	0	5.278021e-06
7	1001011	100011	1	2.528782e-11
7	1001011	100011	2	1.283106e-12
7	1001011	100011	3	0.000000e+00
7	1001011	100101	0	5.220836e-06
7	1001011	100101	1	4.892166e-06
7	1001011	100101	2	1.513923e-15
7	1001011	100101	3	0.000000e+00
7	1001011	100110	0	0.000000e+00
7	1001011	100110	1	3.731301e-10
7	1001011	100110	2	1.339376e-12
7	1001011	100110	3	5.946513e-09
7	1001011	101001	0	7.214725e-09
7	1001011	101001	1	2.535189e-11
7	1001011	101001	2	4.952227e-15
7	1001011	101001	3	0.000000e+00
7	1001011	101010	0	0.000000e+00
7	1001011	101010	1	2.191857e-14
7	1001011	101010	2	2.577199e-12
7	1001011	101010	3	1.174224e-08
7	1001011	101100	0	0.000000e+00
7	1001011	101100	1	3.423854e-11
7	1001011	101100	2	2.912672e-15
7	1001011	101100	3	7.547671e-12
7	1001011	110001	0	5.148682e-12
7	1001011	110001	1	2.424581e-12
7	1001011	110001	2	0.000000e+00
7	1001011	110001	3	0.000000e+00
7	1001011	110010	0	0.000000e+00
7	1001011	110010	1	4.124603e-15
7	1001011	110010	2	9.347984e-16
7	1001011	110010	3	4.163008e-12
7	1001011	110100	0	0.000000e+00
7	1001011	110100	1	3.423855e-11
7	1001011	110100	2	5.058123e-17
7	1001011	110100	3	6.890886e-12
7	1001100	001011	0	0.000000e+00
7	1001100	001011	1	8.258158e-16
7	1001100	001011	2	2.916021e-15
7	1001100	001011	3	3.293103e-13
7	1001100	001101	0	0.000000e+00
7	1001100	001101	1	1.800544e-16
7	1001100	001101	2	1.296168e-12
7	1001100	001101	3	5.901329e-09
7	1001100	001110	0	3.614900e-09
7	1001100	001110	1	2.487904e-12
7	1001100	001110	2	2.499770e-15
7	1001100	001110	3	0.000000e+00
7	1001100	010011	0	0.000000e+00
7	1001100	010011	1	1.919487e-15
7	1001100	010011	2	0.000000e+00
7	1001100	010011	3	1.893828e-16
7	1001100	010101	0	0.000000e+00
7	1001100	010101	1	1.924081e-15
7	1001100	010101	2	2.016126e-17
7	1001100	010101	3	9.164321e-14
7	1001100	010110	0	2.695727e-11
7	1001100	010110	1	2.522548e-11
7	1001100	010110	2	0.000000e+00
7	1001100	010110	3	0.000000e+00
7	1001100	011001	0	0.000000e+00
7	1001100	011001	1	1.175394e-18
7	1001100	011001	2	1.294107e-12
7	1001100	011001	3	3.198711e-15
7	1001100	011010	0	9.007929e-14
7	1001100	011010	1	1.534686e-15
7	1001100	011010	2	1.445448e-15
7	1001100	011010	3	0.000000e+00
7	1001100	011100	0	4.036772e-09
7	1001100	011100	1	1.775472e-16
7	1001100	011100	2	1.877913e-15
7	1001100	011100	3	0.000000e+00
7	1001100	100011	0	0.000000e+00
7	1001100	100011	1	3.424119e-11
7	1001100	100011	2	8.442683e-17
7	1001100	100011	3	8.163657e-12
7	1001100	100101	0	0.000000e+00
7	1001100	100101	1	3.731290e-10
7	1001100	100101	2	1.282239e-12
7	1001100	100101	3	1.178810e-08
7	1001100	100110	0	5.224369e-06
7	1001100	100110	1	4.892166e-06
7	1001100	100110	2	2.449054e-15
7	1001100	100110	3	0.000000e+00
7	1001100	101001	0	0.000000e+00
7	1001100	101001	1	2.083028e-14
7	1001100	101001	2	3.868835e-12
7	1001100	101001	3	8.526026e-12
7	1001100	101010	0	8.142499e-11
7	1001100	101010	1	2.528784e-11
7	1001100	101010	2	4.342168e-15
7	1001100	101010	3	0.000000e+00
7	1001100	101100	0	1.049234e-05
7	1001100	101100	1	2.423747e-12
7	1001100	101100	2	2.578065e-12
7	1001100	101100	3	0.000000e+00
7	1001100	110001	0	0.000000e+00
7	1001100	110001	1	1.948526e-15
7	1001100	110001	2	4.562950e-16
7	1001100	110001	3	4.697536e-14
7	1001100	110010	0	2.663067e-12
7	1001100	110010	1	2.549168e-12
7	1001100	110010	2	0.000000e+00
7	1001100	110010	3	0.000000e+00
7	1001100	110100	0	7.291812e-09
7	1001100	110100	1	2.297369e-12
7	1001100	110100	2	9.035953e-16
7	1001100	110100	3	0.000000e+00
7	1001101	001011	0	2.719960e-11
7	1001101	001011	1	8.258158e-16
7	1001101	001011	2	2.601347e-12
7	1001101	001011	3	0.000000e+00
7	1001101	001101	0	5.271549e-06
7	1001101	001101	1	1.800544e-16
7	1001101	001101	2	2.499770e-15
7	1001101	001101	3	0.000000e+00
7	1001101	001110	0	0.000000e+00
7	1001101	001110	1	2.487904e-12
7	1001101	001110	2	1.296168e-12
7	1001101	001110	3	4.407722e-11
7	1001101	010011	0	8.773163e-14
7	1001101	010011	1	1.919487e-15
7	1001101	010011	2	9.935855e-16
7	1001101	010011	3	0.000000e+00
7	1001101	010101	0	8.166832e-11
7	1001101	010101	1	1.924081e-15
7	1001101	010101	2	0.000000e+00
7	1001101	010101	3	0.000000e+00
7	1001101	010110	0	0.000000e+00
7	1001101	010110	1	2.522548e-11
7	1001101	010110	2	2.016126e-17
7	1001101	010110	3	5.230129e-14
7	1001101	011001	0	2.925147e-12
7	1001101	011001	1	1.175394e-18
7	1001101	011001	2	1.445448e-15
7	1001101	011001	3	0.000000e+00
7	1001101	011010	0	0.000000e+00
7	1001101	011010	1	1.534686e-15
7	1001101	011010	2	1.294107e-12
7	1001101	011010	3	2.555128e-16
7	1001101	011100	0	0.000000e+00
7	1001101	011100	1	1.775472e-16
7	1001101	011100	2	1.269231e-17
7	1001101	011100	3	4.519038e-12
7	1001101	100011	0	3.682037e-09
7	1001101	100011	1	3.424119e-11
7	1001101	100011	2	5.954265e-14
7	1001101	100011	3	0.000000e+00
7	1001101	100101	0	1.049230e-05
7	1001101	100101	1	3.731290e-10
7	1001101	100101	2	2.449054e-15
7	1001101	100101	3	0.000000e+00
7	1001101	100110	0	0.000000e+00
7	1001101	100110	1	4.892166e-06
7	1001101	100110	2	1.282239e-12
7	1001101	100110	3	1.009850e-08
7	1001101	101001	0	7.614235e-09
7	1001101	101001	1	2.083028e-14
7	1001101	101001	2	4.342168e-15
7	1001101	101001	3	0.000000e+00
7	1001101	101010	0	0.000000e+00
7	1001101	101010	1	2.528784e-11
7	1001101	101010	2	3.868835e-12
7	1001101	101010	3	7.143899e-13
7	1001101	101100	0	0.000000e+00
7	1001101	101100	1	2.423747e-12
7	1001101	101100	2	4.962779e-15
7	1001101	101100	3	1.174586e-08
7	1001101	110001	0	4.176714e-11
7	1001101	110001	1	1.948526e-15
7	1001101	110001	2	0.000000e+00
7	1001101	110001	3	0.000000e+00
7	1001101	110010	0	0.000000e+00
7	1001101	110010	1	2.549168e-12
7	1001101	110010	2	4.562950e-16
7	1001101	110010	3	5.920397e-15
7	1001101	110100	0	0.000000e+00
7	1001101	110100	1	2.297369e-12
7	1001101	110100	2	0.000000e+00
7	1001101	110100	3	8.191942e-12
7	1001110	001011	0	0.000000e+00
7	1001110	001011	1	8.090147e-14
7	1001110	001011	2	5.447823e-17
7	1001110	001011	3	4.044433e-12
7	1001110	001101	0	0.000000e+00
7	1001110	001101	1	6.520558e-14
7	1001110	001101	2	3.881899e-12
7	1001110	001101	3	4.407233e-11
7	1001110	001110	0	5.271551e-06
7	1001110	001110	1	2.475891e-14
7	1001110	001110	2	5.361313e-15
7	1001110	001110	3	0.000000e+00
7	1001110	010011	0	0.000000e+00
7	1001110	010011	1	1.432623e-13
7	1001110	010011	2	0.000000e+00
7	1001110	010011	3	7.379014e-16
7	1001110	010101	0	0.000000e+00
7	1001110	010101	1	1.729144e-14
7	1001110	010101	2	1.006963e-15
7	1001110	010101	3	1.365574e-15
7	1001110	010110	0	1.082822e-10
7	1001110	010110	1	2.576216e-13
7	1001110	010110	2	0.000000e+00
7	1001110	010110	3	0.000000e+00
7	1001110	011001	0	0.000000e+00
7	1001110	011001	1	1.114818e-17
7	1001110	011001	2	8.973804e-16
7	1001110	011001	3	2.524723e-16
7	1001110	011010	0	2.859014e-12
7	1001110	011010	1	1.599075e-17
7	1001110	011010	2	1.081993e-17
7	1001110	011010	3	0.000000e+00
7	1001110	011100	0	2.836078e-12
7	1001110	011100	1	1.432191e-17
7	1001110	011100	2	1.295088e-12
7	1001110	011100	3	0.000000e+00
7	1001110	100011	0	0.000000e+00
7	1001110	100011	1	3.352658e-09
7	1001110	100011	2	4.381724e-17
7	1001110	100011	3	7.337774e-11
7	1001110	100101	0	0.000000e+00
7	1001110	100101	1	3.352407e-09
7	1001110	100101	2	1.319118e-12
7	1001110	100101	3	2.201386e-10
7	1001110	100110	0	1.565373e-05
7	1001110	100110	1	4.996241e-08
7	1001110	100110	2	2.489663e-15
7	1001110	100110	3	0.000000e+00
7	1001110	101001	0	0.000000e+00
7	1001110	101001	1	1.878314e-13
7	1001110	101001	2	3.026267e-14
7	1001110	101001	3	6.686171e-13
7	1001110	101010	0	7.637950e-09
7	1001110	101010	1	2.587131e-13
7	1001110	101010	2	9.759456e-17
7	1001110	101010	3	0.000000e+00
7	1001110	101100	0	7.228253e-09
7	1001110	101100	1	2.556904e-13
7	1001110	101100	2	6.416638e-12
7	1001110	101100	3	0.000000e+00
7	1001110	110001	0	0.000000e+00
7	1001110	110001	1	1.859032e-14
7	1001110	110001	2	1.827243e-17
7	1001110	110001	3	1.502972e-15
7	1001110	110010	0	4.407523e-11
7	1001110	110010	1	2.694655e-14
7	1001110	110010	2	0.000000e+00
7	1001110	110010	3	0.000000e+00
7	1001110	110100	0	4.320514e-11
7	1001110	110100	1	2.557003e-13
7	1001110	110100	2	1.341618e-15
7	1001110	110100	3	0.000000e+00
7	1001111	001011	0	3.612757e-09
7	1001111	001011	1	8.090147e-14
7	1001111	001011	2	1.561558e-14
7	1001111	001011	3	0.000000e+00
7	1001111	001101	0	3.612477e-09
7	1001111	001101	1	6.520558e-14
7	1001111	001101	2	5.361313e-15
7	1001111	001101	3	0.000000e+00
7	1001111	001110	0	0.000000e+00
7	1001111	001110	1	2.475891e-14
7	1001111	001110	2	3.881899e-12
7	1001111	001110	3	5.901334e-09
7	1001111	010011	0	5.984214e-13
7	1001111	010011	1	1.432623e-13
7	1001111	010011	2	6.784196e-18
7	1001111	010011	3	0.000000e+00
7	1001111	010101	0	3.435110e-13
7	1001111	010101	1	1.729144e-14
7	1001111	010101	2	0.000000e+00
7	1001111	010101	3	0.000000e+00
7	1001111	010110	0	0.000000e+00
7	1001111	010110	1	2.576216e-13
7	1001111	010110	2	1.006963e-15
7	1001111	010110	3	1.425789e-13
7	1001111	011001	0	2.076927e-14
7	1001111	011001	1	1.114818e-17
7	1001111	011001	2	1.081993e-17
7	1001111	011001	3	0.000000e+00
7	1001111	011010	0	0.000000e+00
7	1001111	011010	1	1.599075e-17
7	1001111	011010	2	8.973804e-16
7	1001111	011010	3	3.201752e-15
7	1001111	011100	0	0.000000e+00
7	1001111	011100	1	1.432191e-17
7	1001111	011100	2	1.447320e-15
7	1001111	011100	3	3.375355e-14
7	1001111	100011	0	6.301111e-08
7	1001111	100011	1	3.352658e-09
7	1001111	100011	2	2.266288e-14
7	1001111	100011	3	0.000000e+00
7	1001111	100101	0	6.294527e-08
